,version,image_path,height,width
227,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1037.png,156,195
228,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1038.png,169,90
229,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1039.png,74,252
230,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\104.png,108,294
231,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1040.png,234,259
232,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1041.png,175,347
233,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1042.png,107,136
234,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1043.png,87,113
235,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1044.png,216,139
236,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1045.png,286,275
237,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1046.png,310,367
238,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1047.png,84,18
239,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1048.png,62,21
240,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1049.png,609,531
241,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\105.png,180,256
242,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1050.png,296,157
243,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1051.png,138,153
244,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1052.png,560,752
245,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1053.png,102,155
246,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1054.png,273,272
247,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1055.png,529,556
248,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1056.png,56,51
249,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1057.png,384,329
250,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1058.png,347,379
251,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1059.png,63,140
252,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\106.png,581,365
253,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1060.png,171,298
254,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1061.png,291,329
255,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1062.png,121,120
256,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1063.png,304,572
257,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1064.png,363,456
258,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1065.png,28,78
259,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1066.png,161,143
260,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1067.png,208,213
261,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1068.png,270,337
262,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1069.png,473,553
263,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\107.png,38,131
264,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1070.png,660,413
265,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1071.png,193,444
266,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1072.png,141,159
267,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1073.png,92,89
268,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1074.png,282,210
269,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1075.png,466,754
270,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1076.png,177,207
271,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1077.png,184,37
272,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1078.png,135,150
273,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1079.png,54,88
274,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\108.png,362,452
275,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1080.png,47,199
276,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1081.png,85,184
277,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1082.png,55,51
278,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1083.png,378,338
279,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1084.png,639,556
280,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1085.png,139,169
281,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1086.png,274,170
282,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1087.png,159,146
283,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1088.png,154,156
284,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1089.png,292,386
285,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\109.png,509,417
286,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1090.png,623,680
287,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1091.png,171,110
288,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1092.png,309,306
289,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1093.png,119,120
290,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1094.png,103,121
291,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1095.png,232,245
292,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1096.png,623,695
293,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1097.png,893,755
294,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1098.png,219,220
295,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1099.png,134,216
296,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\11.png,121,121
297,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\110.png,39,34
298,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1100.png,247,229
299,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1101.png,219,300
300,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1102.png,300,589
301,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1103.png,705,685
302,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1104.png,144,100
303,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1105.png,114,130
304,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1106.png,694,397
305,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1107.png,207,27
306,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1108.png,121,133
307,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1109.png,348,347
308,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\111.png,346,262
309,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1110.png,175,466
310,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1111.png,208,236
311,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1112.png,353,267
312,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1113.png,490,544
313,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1114.png,684,477
314,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1115.png,1023,318
315,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1116.png,130,239
316,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1117.png,216,261
317,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1118.png,399,305
318,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1119.png,547,505
319,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\112.png,132,75
320,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1120.png,433,120
321,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1121.png,887,812
322,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1122.png,305,307
323,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1123.png,391,699
324,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1124.png,133,121
325,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1125.png,251,381
326,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1126.png,755,642
327,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1127.png,96,387
328,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1128.png,451,381
329,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1129.png,659,742
330,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\113.png,92,109
331,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1130.png,94,119
332,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1131.png,224,586
333,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1132.png,206,182
334,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1133.png,252,370
335,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1134.png,94,160
336,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1135.png,61,119
337,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1136.png,467,282
338,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1137.png,104,88
339,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1138.png,248,207
340,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1139.png,490,671
341,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\114.png,923,1023
342,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1140.png,133,151
343,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1141.png,423,653
344,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1142.png,323,377
345,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1143.png,206,435
346,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1144.png,116,95
347,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1145.png,740,675
348,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1146.png,170,378
349,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1147.png,196,282
350,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1148.png,130,235
351,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1149.png,189,169
352,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\115.png,672,136
353,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1150.png,905,277
354,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1151.png,273,193
355,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1152.png,326,378
356,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1153.png,172,297
357,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1154.png,203,265
358,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1155.png,133,105
359,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1156.png,21,62
360,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1157.png,136,191
361,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1158.png,170,103
362,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1159.png,142,106
363,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\116.png,800,996
364,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1160.png,88,91
365,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1161.png,28,149
366,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1162.png,136,114
367,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1163.png,281,163
368,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1164.png,281,272
369,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1165.png,112,257
370,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1166.png,341,196
371,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1167.png,273,332
372,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1168.png,58,140
373,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1169.png,577,636
374,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\117.png,117,253
375,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1170.png,383,382
376,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1171.png,199,61
377,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1172.png,164,548
378,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1173.png,248,227
379,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1174.png,329,421
380,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1175.png,329,379
381,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1176.png,137,127
382,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1177.png,81,253
383,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1178.png,693,446
384,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1179.png,666,469
385,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\118.png,270,612
386,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1180.png,331,285
387,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1181.png,379,340
388,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1182.png,221,331
389,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1183.png,111,119
390,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1184.png,593,802
391,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1185.png,126,316
392,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1186.png,146,114
393,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1187.png,24,4
394,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1188.png,93,109
395,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1189.png,87,259
396,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\119.png,224,434
397,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1190.png,315,124
398,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1191.png,526,455
399,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1192.png,43,6
400,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1193.png,630,504
401,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1194.png,16,79
402,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1195.png,157,41
403,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1196.png,455,591
404,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1197.png,173,133
405,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1198.png,285,376
406,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1199.png,419,747
407,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\12.png,421,162
408,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\120.png,226,182
409,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1200.png,229,218
410,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1201.png,207,154
411,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1202.png,396,305
412,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1203.png,168,125
413,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1204.png,37,165
414,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1205.png,278,107
415,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1206.png,199,260
416,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1207.png,120,121
417,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1208.png,313,93
418,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1209.png,205,287
419,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\121.png,487,229
420,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1210.png,287,604
421,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1211.png,89,146
422,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1212.png,145,229
423,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1213.png,142,56
424,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1214.png,337,148
425,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1215.png,396,387
426,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1216.png,335,310
427,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1217.png,406,303
428,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1218.png,299,519
429,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1219.png,279,102
430,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\122.png,282,948
431,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1220.png,274,203
432,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1221.png,119,289
433,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1222.png,527,714
434,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1223.png,362,190
435,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1224.png,89,111
436,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1225.png,557,500
437,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1226.png,145,147
438,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1227.png,317,387
439,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1228.png,194,376
440,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1229.png,96,164
441,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\123.png,176,347
442,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1230.png,760,402
443,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1231.png,147,200
444,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1232.png,11,35
445,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1233.png,388,667
446,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1234.png,527,176
447,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1235.png,284,305
448,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1236.png,194,131
449,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1237.png,185,40
450,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1238.png,70,125
451,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1239.png,307,371
452,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\124.png,537,363
453,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1240.png,732,794
454,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1241.png,372,807
455,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1242.png,95,71
456,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1243.png,497,363
457,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1244.png,74,414
458,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1245.png,277,1023
459,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1246.png,370,431
460,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1247.png,100,243
461,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1248.png,520,518
462,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1249.png,95,96
463,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\125.png,275,360
464,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1250.png,248,275
465,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1251.png,117,223
466,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1252.png,111,96
467,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1253.png,297,151
468,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1254.png,201,281
469,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1255.png,175,154
470,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1256.png,112,66
471,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1257.png,91,165
472,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1258.png,109,125
473,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1259.png,196,193
474,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\126.png,45,144
475,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1260.png,104,108
476,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1261.png,42,106
477,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1262.png,309,510
478,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1263.png,552,566
479,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1264.png,167,104
480,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1265.png,364,362
481,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1266.png,764,407
482,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1267.png,204,310
483,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1268.png,61,52
484,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1269.png,297,426
485,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\127.png,522,570
486,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1270.png,112,169
487,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1271.png,117,136
488,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1272.png,13,10
489,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1273.png,63,99
490,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1274.png,929,570
491,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1275.png,219,70
492,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1276.png,168,48
493,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1277.png,214,310
494,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1278.png,818,435
495,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1279.png,92,126
